web_scraper_order,web_scraper_start_url,phone,data
"1773234643-8204","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68571240","Paratus People Netherlands B.V."
"1773234643-8205","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58555935","ParcelParcel Netherlands B.V."
"1773234643-8206","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68443048","Parfumado B.V."
"1773234643-8207","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34236213","Park Hotel B.V."
"1773234643-8208","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34124818","PARK NOW Group B.V."
"1773234643-8209","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34158425","PARK NOW Software B.V."
"1773234643-8210","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34178306","Park Plaza Hotels Europe B.V."
"1773234643-8211","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58811001","ParkBee B.V."
"1773234643-8212","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52214117","Parker Hannifin Manufacturing Netherlands B.V."
"1773234643-8213","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55427596","Parking Network B.V."
"1773234643-8214","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02095013","Parkos B.V."
"1773234643-8215","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27321702","Parnassia Haaglanden B.V."
"1773234643-8216","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54061024","ParTech IT B.V."
"1773234643-8217","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","12039110","Parthos B.V."
"1773234643-8218","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34256478","Partners for Innovation B.V."
"1773234643-8219","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27275539","Partners in Equity III B.V."
"1773234643-8220","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27176752","Partners in Relocation B.V."
"1773234643-8221","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24438773","Partners Network B.V."
"1773234643-8222","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","92730663","Partners to Innovate Netherlands B.V."
"1773234643-8223","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30225440","Partou B.V."
"1773234643-8224","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61579416","Parts On Demand B.V."
"1773234643-8225","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09056136","Pas Reform B.V."
"1773234643-8226","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","86581333","PASSER LARS B.V."
"1773234643-8227","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69095876","Passionate People B.V."
"1773234643-8228","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90155998","PassiveLogic Netherlands B.V."
"1773234643-8229","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55299814","PastBook B.V."
"1773234643-8230","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24437336","Patagonia Consultants B.V."
"1773234643-8231","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55132456","Patagonia Europe Coöperatief U.A."
"1773234643-8232","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","77019180","Patech Europe B.V."
"1773234643-8233","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66696097","Path to Health Gorinchem B.V."
"1773234643-8234","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59564903","Patheon B.V."
"1773234643-8235","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02056113","Patheon Biologics BV."
"1773234643-8236","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18039732","Patheon Softgels"
"1773234643-8237","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53262913","PathoFinder B.V."
"1773234643-8238","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09123684","PathoFinder Holding B.V."
"1773234643-8239","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24361524","Patriot International B.V."
"1773234643-8240","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60801336","PATRIZIA Netherlands B.V."
"1773234643-8241","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","81161603","Pattern Amsterdam Coöperatief U.A."
"1773234643-8242","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33113351","Paul de Ruiter Architects B.V."
"1773234643-8243","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34231781","Paula's Choice Europe B.V."
"1773234643-8244","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33292245","Paxar B.V."
"1773234643-8245","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24405404","Pay for People Contracting B.V."
"1773234643-8246","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66137829","Pay to Payroll B.V."
"1773234643-8247","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87563789","Payabl. NL B.V."
"1773234643-8248","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66404711","Payatu B.V."
"1773234643-8249","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75292289","Payaut B.V."
"1773234643-8250","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66655552","Payconiq Services B.V."
"1773234643-8251","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67392113","PayingIT International B.V."
"1773234643-8252","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","80413609","PaymentGenes Consulting B.V."
"1773234643-8253","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65599756","PaymentGenes Recruitment B.V."
"1773234643-8254","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67852815","Payments & Cards Network B.V."
"1773234643-8255","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34318455","PayPal Limited"
"1773234643-8256","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34191772","PayPlaza B.V."
"1773234643-8257","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","50398784","PayPro B.V."
"1773234643-8258","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64325415","Payse B.V."
"1773234643-8259","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32099775","Payse Flex B.V."
"1773234643-8260","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90126041","Paytec Technologies B.V."
"1773234643-8261","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37078111","Payvision B.V."
"1773234643-8262","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08086292","PBF Group B.V."
"1773234643-8263","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14061938","PC Data B.V."
"1773234643-8264","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34308261","PCCW Global B.V."
"1773234643-8265","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08183016","PCI-IT B.V."
"1773234643-8266","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57921180","PCS Wireless NL Coöperatief U.A."
"1773234643-8267","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37098058","PD personeel Alkmaar"
"1773234643-8268","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14108632","PDM Industrial Excellence Manufacturing Solutions B.V."
"1773234643-8269","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60978082","PD-value B.V."
"1773234643-8270","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51196948","Peak Accountancy Services B.V."
"1773234643-8271","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51196689","Peak Payroll Services B.V."
"1773234643-8272","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68262620","Peaks B.V."
"1773234643-8273","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69433127","Pearl Abyss Europe B.V."
"1773234643-8274","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34170535","Pearl Music Europe"
"1773234643-8275","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76968634","Pebble"
"1773234643-8276","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54989906","Pectcof B.V."
"1773234643-8277","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68244673","PeelPioneers B.V."
"1773234643-8278","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32106184","Pegamento B.V."
"1773234643-8279","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70951853","Pegasus Netherlands B.V."
"1773234643-8280","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34301840","Pegasystems B.V."
"1773234643-8281","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","96576596","PEGAVISION NETHERLANDS B.V."
"1773234643-8282","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24175469","Peinemann Mobilift Groep B.V."
"1773234643-8283","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18022549","Pellikaan Bouwbedrijf B.V."
"1773234643-8284","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34182884","Peloton E.U.B.V."
"1773234643-8285","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24035786","Pelt & Hooykaas B.V."
"1773234643-8286","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","72803916","Penfield Digital B.V."
"1773234643-8287","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","16066788","Penn Color International B.V."
"1773234643-8288","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18112825","Penske Logistics Support Services B.V."
"1773234643-8289","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","06059584","Pentair Water Process Technology B.V."
"1773234643-8290","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34161558","Pentanova Conveyor Systems Nederland B.V."
"1773234643-8291","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","06033719","Pentas Moulding B.V."
"1773234643-8292","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","86809105","PenTips B.V."
"1773234643-8293","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34107894","PEO B.V."
"1773234643-8294","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59294353","People 2.0 Backoffice Services Netherlands B.V."
"1773234643-8295","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76405591","People 2.0 Payrolling Netherlands B.V."
"1773234643-8296","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34211513","People InTouch B.V."
"1773234643-8297","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33272219","Pepe Jeans Europe B.V."
"1773234643-8298","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30098485","PepsiCo Nederland B.V."
"1773234643-8299","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68983298","Pera People Science B.V."
"1773234643-8300","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","89701666","Peralex B.V."
"1773234643-8301","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71636420","Perceptyx B.V."
"1773234643-8302","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87714019","Perciv B.V."
"1773234643-8303","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69285543","perClass B.V."
"1773234643-8304","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87036541","Peregrion B.V."
"1773234643-8305","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14085666","Perfact Match B.V."
"1773234643-8306","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24484242","Perfect World Europe B.V."
"1773234643-8307","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","72485450","PerfectFlex B.V."
"1773234643-8308","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","95040544","Perfetti Van Melle Business Support B.V."
"1773234643-8309","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24251596","Perfetti Van Melle Services B.V."
"1773234643-8310","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60234806","Perflexi B.V."
"1773234643-8311","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24190937","Perfo Tec B.V."
"1773234643-8312","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37114422","Periplus Resources B.V."
"1773234643-8313","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84480742","Perk Netherlands B.V."
"1773234643-8314","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34093142","Permobil Supportec B.V."
"1773234643-8315","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18047333","Pernod Ricard Nederland B.V."
"1773234643-8316","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75197766","Perpetual Next B.V."
"1773234643-8317","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34356955","Perseuss B.V."
"1773234643-8318","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24417793","Persistent Systems Limited"
"1773234643-8319","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09155986","Personeel Specialisten I B.V."
"1773234643-8320","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87101416","Personio SE & Co. KG"
"1773234643-8321","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","83516220","Personly B.V."
"1773234643-8322","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57316279","Persorent Infra B.V."
"1773234643-8323","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70886393","PESCHECK B.V."
"1773234643-8324","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","96134534","Peterson Solutions B.V."
"1773234643-8325","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64773043","'Petite Amélie' Nederland B.V."
"1773234643-8326","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73316474","Petro Inspect (Netherlands) B.V."
"1773234643-8327","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52606171","PETROBRAS GLOBAL TRADING B.V."
"1773234643-8328","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24320769","PETROBRAS NETHERLANDS B.V."
"1773234643-8329","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75285290","PetroChina International (Netherlands) Company B.V."
"1773234643-8330","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73693235","Petrodec B.V."
"1773234643-8331","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27114238","Petrogas E&P Netherlands B.V."
"1773234643-8332","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61266620","Petrogas International E&P Coöperatief U.A."
"1773234643-8333","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62526111","Petrogenium B.V."
"1773234643-8334","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57396078","PETRONAS Carigali International E&P B.V."
"1773234643-8335","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27146868","Petrotechnical Data Systems B.V."
"1773234643-8336","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","23075589","Peute Papierrecycling B.V."
"1773234643-8337","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24284703","Peute Recycling B.V."
"1773234643-8338","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66581303","PF Concept International Coöperatief U.A."
"1773234643-8339","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34196414","PFC Administraties Zwanenburg"
"1773234643-8340","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34087728","Pfizer B.V."
"1773234643-8341","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66254302","Pfizer Export B.V."
"1773234643-8342","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","88429288","PFSCM NL"
"1773234643-8343","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66972396","PG Services B.V."
"1773234643-8344","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27321677","PG Zorgholding B.V."
"1773234643-8345","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30228472","PGGM N.V."
"1773234643-8346","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","16020978","PGI Nonwovens B.V."
"1773234643-8347","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","87148285","Phaidon International (Netherlands) B.V."
"1773234643-8348","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34376581","Pharmaceutical Design B.V."
"1773234643-8349","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","04031409","Pharmaceutical Research Associates Group B.V."
"1773234643-8350","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34016881","Pharmachemie B.V."
"1773234643-8351","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67055400","Pharmathen Global B.V."
"1773234643-8352","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17056358","Pharmed B.V."
"1773234643-8353","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34127514","Pharmeon B.V."
"1773234643-8354","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67251919","PharMerit Coöperatief U.A."
"1773234643-8355","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","77981316","Pharmi B.V."
"1773234643-8356","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","28048592","Pharming Group N.V."
"1773234643-8357","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","28078995","Pharming Technologies B.V."
"1773234643-8358","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75910047","Pharvaris Holdings B.V."
"1773234643-8359","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75914441","Pharvaris Netherlands B.V."
"1773234643-8360","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09117001","Phase to Phase B.V."
"1773234643-8361","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20060778","PHC Europe B.V."
"1773234643-8362","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65961951","PHD Industry B.V."
"1773234643-8363","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74541714","Phenom People Netherlands B.V."
"1773234643-8364","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30239057","Phenomenex B.V."
"1773234643-8365","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54212677","Phenospex B.V."
"1773234643-8366","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59896442","Phil Ok Consulting B.V."
"1773234643-8367","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84609265","Philanthropy Support B.V."
"1773234643-8368","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33137330","Philip Morris Investments B.V."
"1773234643-8369","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17066875","Philips Consumer Lifestyle B.V."
"1773234643-8370","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17008551","Philips Electronics Nederland B.V."
"1773234643-8371","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17047664","Philips International B.V."
"1773234643-8372","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17060498","Philips Medical Systems Nederland B.V."
"1773234643-8373","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17039420","Philips Nederland B.V."
"1773234643-8374","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","83042091","Philips Oral Healthcare B.V."
"1773234643-8375","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","93859120","Phitech Bioinformatics B.V."
"1773234643-8376","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68355793","PhiX B.V."
"1773234643-8377","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","91066204","Phoenix ME (Netherlands) Ltd"
"1773234643-8378","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78118964","Photon Bridge B.V."
"1773234643-8379","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59887605","Photonfirst Production & Packaging B.V."
"1773234643-8380","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34258514","PhotonFirst Technologies B.V."
"1773234643-8381","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","01152556","PHOTONIS Netherlands B.V."
"1773234643-8382","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71682252","Photopia ICT B.V."
"1773234643-8383","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71575529","Photosynthetic B.V."
"1773234643-8384","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09193250","Phycom B.V."
"1773234643-8385","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61486183","PHYSEE Group B.V."
"1773234643-8386","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","88750159","PhysiBuild B.V."
"1773234643-8387","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17071697","PI Benelux B.V."
"1773234643-8388","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75524171","Piano Software B.V."
"1773234643-8389","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37059323","Piano's Maene Nederland B.V."
"1773234643-8390","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51441799","Picarro B.V."
"1773234643-8391","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34240044","Picasse Internet & Mobile B.V."
"1773234643-8392","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61510084","Picnic International B.V."
"1773234643-8393","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68883471","Picnic Technologies B.V."
"1773234643-8394","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63847736","PIDC Advanced Materials B.V."
"1773234643-8395","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14626752","Pie Medical Imaging"
"1773234643-8396","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69096147","Piece of Magic B.V."
